Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
0.0,Sun Oct 14 18:32:00 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On @foxandfriends, @jasoninthehouse discussed the release of the American pastor Andrew Brunson, saying that Presid… https://t.co/a2gtoxu4Ks",386
0.0,Sun Oct 14 18:23:39 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","President @realDonaldTrump congratulates Princess Eugenie on her wedding.
https://t.co/ksZc75uM52",387
0.4767,Sun Oct 14 18:13:03 +0000 2018,0.795,0.0,0.205,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","National Economic Council Director @larry_kudlow: ""The economy is in terrific shape."" #FNS https://t.co/JA9H5aB5Gj",388
-0.6908,Sun Oct 14 18:10:22 +0000 2018,0.749,0.251,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Matthew Shepard to be interred at Washington National Cathedral 20 years after his murder.
https://t.co/5Fb9dI0glA",389
0.0341,Sun Oct 14 18:01:59 +0000 2018,0.779,0.107,0.114,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","'First Man' opens at No. 3 despite flag controversy, fails to topple 'Venom' and 'A Star is Born' https://t.co/zAkKOCQfs3",390
0.0,Sun Oct 14 17:57:53 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@lanheechen: ""You cannot out-Trump Donald Trump."" https://t.co/uNRplUkHVA",391
0.0772,Sun Oct 14 17:47:41 +0000 2018,0.933,0.0,0.067,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Richzeoli: ""I just don't think [independent and swing voters are] going to want the economic turbulence that the… https://t.co/VedvZq71rf",392
-0.5994,Sun Oct 14 17:39:23 +0000 2018,0.719,0.281,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Michael recovery efforts underway, death toll expected to rise https://t.co/05evkt3cTr https://t.co/Ibcnk7IWHB",393
-0.5423,Sun Oct 14 17:32:22 +0000 2018,0.741,0.259,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hunter shoots, kills British bicyclist in French Alps, official says https://t.co/5dO8TXazpU",394
0.5106,Sun Oct 14 17:30:33 +0000 2018,0.845,0.0,0.155,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@ChrisHunterFL: ""I happen to believe that free trade is a key that unlocks American ingenuity and the American eco… https://t.co/Gu16ZH9kU5",395
-0.296,Sun Oct 14 17:17:48 +0000 2018,0.872,0.128,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@marcorubio on Saudi Arabia: American 'moral credibility' on the line over response to missing journalist https://t.co/4qRzXF4l3D,396
0.0,Sun Oct 14 17:08:15 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Iran's President Rouhani says ""spiteful"" Trump administration seeks regime change in Iran https://t.co/7IWoCyLyDt",397
0.0772,Sun Oct 14 17:05:41 +0000 2018,0.803,0.088,0.109,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Trump says Defense Secretary Mattis could leave administration: 'He's sort of a Democrat' https://t.co/kOopzZPowu,398
0.0,Sun Oct 14 16:58:23 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Andrea Catsimatidis: ""I think the rhetoric from Democratic leaders is fueling some of these radicals."" https://t.co/kh05X1Mcob",399
0.7351,Sun Oct 14 16:53:54 +0000 2018,0.693,0.0,0.307,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","‘Barney Miller’ star Hal Linden reflects on ‘The Samuel Project,’ lasting success of cop comedy https://t.co/pd85zPOOY3",400
0.0,Mon Oct 15 05:15:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A trial begins on Monday that will examine whether Harvard discriminates against Asian-American applicants https://t.co/JtTCF6abJE,401
0.09,Mon Oct 15 05:08:16 +0000 2018,0.942,0.0,0.058,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Breaking News: Sears filed for bankruptcy. It was the Amazon of its era, but didn’t keep up with changes in how Ame… https://t.co/D4rt3VVkzG",402
-0.4939,Mon Oct 15 05:00:11 +0000 2018,0.802,0.198,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump has resisted pressure to cancel arms sales to Saudi Arabia despite reports that a journalist was ki… https://t.co/WeR0lMXmBE,403
-0.0516,Mon Oct 15 04:45:05 +0000 2018,0.734,0.138,0.128,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After decades of rejecting Northern candidates who were softer on issues they cared about, Southern Republicans hav… https://t.co/pPluJT6EeU",404
-0.5994,Mon Oct 15 04:34:06 +0000 2018,0.87,0.13,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ccni: The Case of Jane Doe Ponytail. If you ever walked down the streets of Flushing or wondered about the folks who live n die w/o muc…,405
0.0,Mon Oct 15 04:30:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",“We wanted to build it for the big one. We just never knew we’d find the big one so fast.” https://t.co/NsJHd5XswE,406
0.1513,Mon Oct 15 04:15:05 +0000 2018,0.813,0.081,0.105,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Jamie Dimon, the chief executive of JPMorgan Chase, is the most prominent financier to cancel in the wake of the di… https://t.co/8mjH8ne3CQ",407
0.0,Mon Oct 15 04:00:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Stretch limos exist in a gray area. They’re not a car. They’re not a bus. And that’s the problem,” Senator Chuck S… https://t.co/EZzNbrZk10",408
0.802,Mon Oct 15 03:34:56 +0000 2018,0.745,0.0,0.255,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I fully expected to make great friends right away when I got to college. It’s supposed to be the time of your life… https://t.co/CNl9h5hvjn",409
0.4188,Mon Oct 15 03:17:31 +0000 2018,0.649,0.118,0.234,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""When your putative successes are faked, you’re not entitled to self-respect"" https://t.co/MdQFL2wYp7",410
-0.4404,Mon Oct 15 03:00:33 +0000 2018,0.861,0.139,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @NYTScience: Eliminating undesirable traits from fruits and vegetables can take a long time through selective breeding. With Crispr gene…,411
-0.7579,Mon Oct 15 02:43:15 +0000 2018,0.649,0.351,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Indian Minister at Center of #MeToo Case Calls Abuse Accusations ‘Wild and Baseless’ https://t.co/ifxgO3tsIG,412
-0.5994,Mon Oct 15 02:31:01 +0000 2018,0.843,0.157,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @viaSimonRomero: Why did Adrián Luna, an immigrant from Mexico, die in a remote stretch of desert in California? I went to eastern Idaho…",413
-0.0516,Mon Oct 15 02:24:04 +0000 2018,0.893,0.107,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",JPMorgan’s Dimon Backs Out of Saudi Conference Amid Khashoggi Furor https://t.co/o7yYXyM1fm,414
0.3818,Mon Oct 15 02:00:03 +0000 2018,0.874,0.0,0.126,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","When the Trump administration overhauled the tax code last year, it expanded benefits for real estate developers —… https://t.co/cPIpmkKLLk",415
0.4215,Mon Oct 15 01:58:42 +0000 2018,0.896,0.0,0.104,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @maggieNYT: Trump's  was a leap of faith for evangelicals in the deep south, who now feel connected to him directly, and not by proxy th…",416
-0.296,Mon Oct 15 01:35:23 +0000 2018,0.855,0.145,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As South Korean Athletes Avoid the Draft, Some Ask: Why Not K-Pop Stars? https://t.co/oDnAaE5boF",417
0.3182,Mon Oct 15 01:33:16 +0000 2018,0.858,0.0,0.142,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytpolitics: President Trump quietly signed a bill that created a new foreign aid agency with the authority to provide $60 billion in l…,418
-0.8402,Mon Oct 15 01:15:03 +0000 2018,0.652,0.348,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The pilot killed off Long Island owned 2 other planes involved in crashes, one of them fatal https://t.co/7cvTJfMPk7",419
-0.25,Mon Oct 15 01:02:46 +0000 2018,0.779,0.127,0.094,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @amyyqin: It is easy to overlook the headline: A Chinese sex worker falls to her death in Queens. But the story of her life - from Liaon…,420
0.0,Mon Oct 15 05:15:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A trial begins on Monday that will examine whether Harvard discriminates against Asian-American applicants https://t.co/JtTCF6abJE,421
0.09,Mon Oct 15 05:08:16 +0000 2018,0.942,0.0,0.058,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Breaking News: Sears filed for bankruptcy. It was the Amazon of its era, but didn’t keep up with changes in how Ame… https://t.co/D4rt3VVkzG",422
-0.4939,Mon Oct 15 05:00:11 +0000 2018,0.802,0.198,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump has resisted pressure to cancel arms sales to Saudi Arabia despite reports that a journalist was ki… https://t.co/WeR0lMXmBE,423
-0.0516,Mon Oct 15 04:45:05 +0000 2018,0.734,0.138,0.128,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After decades of rejecting Northern candidates who were softer on issues they cared about, Southern Republicans hav… https://t.co/pPluJT6EeU",424
-0.5994,Mon Oct 15 04:34:06 +0000 2018,0.87,0.13,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ccni: The Case of Jane Doe Ponytail. If you ever walked down the streets of Flushing or wondered about the folks who live n die w/o muc…,425
0.0,Mon Oct 15 04:30:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",“We wanted to build it for the big one. We just never knew we’d find the big one so fast.” https://t.co/NsJHd5XswE,426
0.1513,Mon Oct 15 04:15:05 +0000 2018,0.813,0.081,0.105,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Jamie Dimon, the chief executive of JPMorgan Chase, is the most prominent financier to cancel in the wake of the di… https://t.co/8mjH8ne3CQ",427
0.0,Mon Oct 15 04:00:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Stretch limos exist in a gray area. They’re not a car. They’re not a bus. And that’s the problem,” Senator Chuck S… https://t.co/EZzNbrZk10",428
0.802,Mon Oct 15 03:34:56 +0000 2018,0.745,0.0,0.255,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I fully expected to make great friends right away when I got to college. It’s supposed to be the time of your life… https://t.co/CNl9h5hvjn",429
0.4188,Mon Oct 15 03:17:31 +0000 2018,0.649,0.118,0.234,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""When your putative successes are faked, you’re not entitled to self-respect"" https://t.co/MdQFL2wYp7",430
-0.4404,Mon Oct 15 03:00:33 +0000 2018,0.861,0.139,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @NYTScience: Eliminating undesirable traits from fruits and vegetables can take a long time through selective breeding. With Crispr gene…,431
-0.7579,Mon Oct 15 02:43:15 +0000 2018,0.649,0.351,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Indian Minister at Center of #MeToo Case Calls Abuse Accusations ‘Wild and Baseless’ https://t.co/ifxgO3tsIG,432
-0.5994,Mon Oct 15 02:31:01 +0000 2018,0.843,0.157,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @viaSimonRomero: Why did Adrián Luna, an immigrant from Mexico, die in a remote stretch of desert in California? I went to eastern Idaho…",433
-0.0516,Mon Oct 15 02:24:04 +0000 2018,0.893,0.107,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",JPMorgan’s Dimon Backs Out of Saudi Conference Amid Khashoggi Furor https://t.co/o7yYXyM1fm,434
0.3818,Mon Oct 15 02:00:03 +0000 2018,0.874,0.0,0.126,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","When the Trump administration overhauled the tax code last year, it expanded benefits for real estate developers —… https://t.co/cPIpmkKLLk",435
0.4215,Mon Oct 15 01:58:42 +0000 2018,0.896,0.0,0.104,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @maggieNYT: Trump's  was a leap of faith for evangelicals in the deep south, who now feel connected to him directly, and not by proxy th…",436
-0.296,Mon Oct 15 01:35:23 +0000 2018,0.855,0.145,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As South Korean Athletes Avoid the Draft, Some Ask: Why Not K-Pop Stars? https://t.co/oDnAaE5boF",437
0.3182,Mon Oct 15 01:33:16 +0000 2018,0.858,0.0,0.142,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytpolitics: President Trump quietly signed a bill that created a new foreign aid agency with the authority to provide $60 billion in l…,438
-0.8402,Mon Oct 15 01:15:03 +0000 2018,0.652,0.348,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The pilot killed off Long Island owned 2 other planes involved in crashes, one of them fatal https://t.co/7cvTJfMPk7",439
-0.25,Mon Oct 15 01:02:46 +0000 2018,0.779,0.127,0.094,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @amyyqin: It is easy to overlook the headline: A Chinese sex worker falls to her death in Queens. But the story of her life - from Liaon…,440
0.1531,Mon Oct 15 00:57:26 +0000 2018,0.918,0.0,0.082,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion 

Contributing op-ed writer Jennifer Finney Boylan writes,  ""I think we should be careful when we start… https://t.co/CQCGC9xvZN",441
0.0,Mon Oct 15 00:40:53 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For Khashoggi, a Tangled Mix of Royal Service and Islamist Sympathies https://t.co/e7PLJu6SQd",442
0.5106,Mon Oct 15 00:38:05 +0000 2018,0.735,0.086,0.18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @fahima_haque: this is the kind of journalism that's both haunting and necessary, and @DanBarryNYT magnificently writes about my borough…",443
-0.1027,Mon Oct 15 00:25:53 +0000 2018,0.896,0.104,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","On Eve of Harvard Bias Trial, Dueling Rallies Show Rifts Among Asian-Americans https://t.co/z00UJThW46",444
0.4019,Mon Oct 15 00:23:04 +0000 2018,0.87,0.0,0.13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Last month, The New York Times published a special report that unravels everything we know about the Trump-Russia s… https://t.co/IdLtTDjV7E",445
-0.5859,Mon Oct 15 00:11:03 +0000 2018,0.808,0.192,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @marclacey: Amid the ruin, one house stood. ⁦@marknyt⁩ wondered about it. ⁦@PatriciaMazzei⁩ found the answers. https://t.co/YwQoClRJd7",446
0.0,Sun Oct 14 23:56:00 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Here’s Gloria Steinem at 18. Her advice to the girl in the photo? “You won’t have to wait for others to decide your… https://t.co/KazqizwvGX,447
0.0,Sun Oct 14 23:32:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @jimrutenberg: Many in the media bought the Saudi Crown Prince's narrative; Hollywood opened its mansions to him &amp; news orgs signed up t…,448
0.0,Sun Oct 14 23:31:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @jimrutenberg: NYT MEDIATOR COLUMN RETURNS: Reality Breaks Up a (Saudi) Prince Charming’s Media Narrative https://t.co/V8pLQnRbOj,449
-0.6908,Sun Oct 14 23:20:48 +0000 2018,0.81,0.19,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @andrewrsorkin: Breaking: Jamie Dimon will not be attending the FII conference in Saudi Arabia amid reports of Jamal Khashoggi's murder.,450
0.0,Sun Oct 14 23:18:36 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTStyles: The new memoir of @jillsoloway is called ""She Wants It,"" but that's not longer their preferred pronoun https://t.co/SiAAIqUZ…",451
0.5994,Sun Oct 14 23:13:41 +0000 2018,0.647,0.0,0.353,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For Aasif Mandvi, a 20-Year-Old Play Now Feels Like ‘Political Resistance’ https://t.co/54DLbu4lsC",452
-0.5859,Sun Oct 14 23:12:50 +0000 2018,0.789,0.211,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Paint is the only weapon I have with which to fight what I resent,” Charles White said in 1940. A retrospective of… https://t.co/s8NfXN3UEV",453
0.0,Sun Oct 14 22:55:41 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A midwife and nurse kidnapped in Nigeria by a faction of Boko Haram may have only hours before they are executed. A… https://t.co/JqkWlkOzim,454
-0.0018,Sun Oct 14 22:45:06 +0000 2018,0.84,0.08,0.08,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Jared Kushner has a net worth of almost $324 million. But it appears he paid almost no federal income taxes in rece… https://t.co/GYQcYc1XCn,455
-0.802,Sun Oct 14 22:44:50 +0000 2018,0.604,0.396,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Wake of Crash That Killed 20, a Call for Regulations on Limousines https://t.co/9Unk9xRFr8",456
-0.4404,Sun Oct 14 22:25:07 +0000 2018,0.828,0.172,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Among the Ruins of Mexico Beach Stands One House, Built ‘For the Big One’ https://t.co/2uUpsj9034",457
0.0,Sun Oct 14 22:09:35 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How Asian Social Media Transformed a Quiet U.K. Walking Spot https://t.co/1fiL6ZXAW4,458
0.0516,Sun Oct 14 22:01:46 +0000 2018,0.72,0.136,0.144,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Saudi Crown Prince Mohammed bin Salman has had only praise for President Trump. But Mr. Trump's threat to ""punish""… https://t.co/TAeymwsR8W",459
-0.0516,Sun Oct 14 21:47:40 +0000 2018,0.946,0.054,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Do you really need to pack that voltage converter or hair dryer? Here's 5 things you can leave behind to lighten yo… https://t.co/JjOyR6ADg9,460
-0.3818,Sun Oct 14 21:30:03 +0000 2018,0.795,0.205,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A lawsuit accusing Harvard University of discriminating against Asian-American applicants will go to trial on Monda… https://t.co/kDFYLNfDqD,461
0.6768,Sun Oct 14 21:15:08 +0000 2018,0.687,0.065,0.249,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Critics loved ""First Man,"" but apparently the masses were less impressed. It was ""Venom"" that finished in first pla… https://t.co/hc4eZfwVky",462
-0.5574,Sun Oct 14 21:00:06 +0000 2018,0.865,0.135,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A man who spent most of his life in Idaho was deported to Mexico. He died in the California desert, trying to get b… https://t.co/aeFfEs9ncA",463
-0.2732,Sun Oct 14 20:45:06 +0000 2018,0.516,0.315,0.169,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Wisconsin Republicans are touting their governor's economic successes - a low unemployment rate, a 5 percent rise i… https://t.co/qpZTMWUX7D",464
0.34,Sun Oct 14 20:30:11 +0000 2018,0.87,0.0,0.13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Whether you engage in a hobby for its own sake or as a career driver, self-improvement is a win-win https://t.co/ywFmbv0LBc",465
0.3612,Sun Oct 14 20:15:07 +0000 2018,0.889,0.0,0.111,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Are you a person of color who supports Donald Trump and has faced backlash for it? The Times @readercenter would li… https://t.co/MfdjadxlFh,466
0.0,Sun Oct 14 20:00:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytimesworld: The far-right Alternative for Germany got enough votes to enter Bavaria's Parliament for the first time. But the big winn…,467
0.5267,Sun Oct 14 19:45:40 +0000 2018,0.825,0.0,0.175,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",.@dansaltzstein returns to Marrakesh after 20 years and finds a vibrant cultural scene filled with Moroccans passio… https://t.co/Bj74B57t2G,468
0.0,Sun Oct 14 19:30:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Opinion Columnist @NickKristof writes of Saudi Crown Prince Mohammed bin Salman, ""If he could be feted… https://t.co/E9JXrD4sEP",469
-0.5719,Sun Oct 14 19:16:04 +0000 2018,0.821,0.179,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After months of negative headlines about immigrant children being ripped from their parents, Republicans are on the… https://t.co/mJrOHecgF4",470
-0.2617,Sun Oct 14 19:01:36 +0000 2018,0.892,0.108,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I'm a realistic person, a practical person, but when I write fiction I go to weird, secret places in myself,"" Japa… https://t.co/1dF2sT8reR",471
0.0,Sun Oct 14 18:45:10 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Once-mighty retail chain Sears is preparing to file for Chapter 11. Its head, Edward S. Lampert, sold some its most… https://t.co/9ROO8y17I0",472
-0.4767,Sun Oct 14 18:30:08 +0000 2018,0.766,0.167,0.067,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Bad Times at the El Royale"" is a hard-boiled thriller with a wide-ranging cast that includes Jeff Bridges, Dakota… https://t.co/ACUEQQni8D",473
0.0,Sun Oct 14 18:16:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Op-Ed contributor Candace Jackson writes, ""A home you can stay in during personal shifts in fortune, fa… https://t.co/DaJoQMGCYc",474
0.6697,Sun Oct 14 18:00:02 +0000 2018,0.814,0.0,0.186,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @benshpigel: I went to Kansas City to explore what it means when the most exciting player in the NFL plays for your team, in your town.…",475
-0.1689,Sun Oct 14 17:45:04 +0000 2018,0.933,0.067,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""There’s one line where in the show my son asks me if I think he’s black enough. And that really hit me hard becaus… https://t.co/0xSiJF0aHO",476
0.0,Sun Oct 14 17:34:23 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",First he built a set of stairs. Then he built somewhere for them to lead. https://t.co/3U1jL36SIB https://t.co/oQbNRPHTac,477
0.6808,Sun Oct 14 17:16:06 +0000 2018,0.752,0.0,0.248,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What happened to bright, promising Lyric McHenry after she vanished from the Manhattan club where she was celebrati… https://t.co/jhiQ9DA5GN",478
0.0,Sun Oct 14 17:00:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""The exhibition is fundamentally about resistance, and black sovereignty. It’s about change, not chains,"" writes cr… https://t.co/sLrqGXyy8O",479
0.4692,Sun Oct 14 16:45:04 +0000 2018,0.816,0.0,0.184,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Bruce Schneier writes, “Security is not a problem the market will solve. The government needs to step i… https://t.co/fqkxIFVdbO",480
0.0,Sun Oct 14 16:32:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""People still don't know who I am. You've barely heard of me, right?""  Republican candidate for California governor… https://t.co/8IdjtKUiMz",481
-0.2732,Sun Oct 14 16:16:05 +0000 2018,0.92,0.08,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @NYTArchives: Today in 1912: Teddy Roosevelt is shot in the chest before a speech in Milwaukee. He ignores the wound and speaks for an h…,482
0.4404,Sun Oct 14 16:00:07 +0000 2018,0.868,0.0,0.132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Kushner Companies has been profitable, throwing off millions of dollars in cash for Jared Kushner and his father. B… https://t.co/dR6edwB3FE",483
0.0,Sun Oct 14 15:45:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Pope Francis wore a cincture, or belt, stained with the blood of martyred Archbishop Óscar Romero during the Mass c… https://t.co/9psJBlVJTR",484
-0.2783,Sun Oct 14 15:30:07 +0000 2018,0.859,0.141,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I don't want to be limited by whatever someone else's preconception is about what I'm supposed to be doing,"" said… https://t.co/pIfZGHPCpP",485
0.3612,Sun Oct 14 15:15:02 +0000 2018,0.898,0.0,0.102,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Do you remember what it was like to watch Neil Armstrong walk on the moon? The Times @readercenter wants to hear fr… https://t.co/GxQBDQsH24,486
-0.8885,Sun Oct 14 15:00:04 +0000 2018,0.604,0.396,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A British man plead guilty to sending the letters, which offered ""points"" for assaulting or killing Muslims or atta… https://t.co/fLShtED3Xd",487
0.6369,Sun Oct 14 14:45:06 +0000 2018,0.776,0.0,0.224,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""We didn’t protect the forest, so the forest didn’t protect us,"" said one of Indonesia's Orang Rimba, who tradition… https://t.co/AtsV3qOMtn",488
