Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
0.0,Mon Oct 15 18:15:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Harvard University's high-stakes affirmative action case heads to federal court https://t.co/GPQnfbQLrJ,398
0.4404,Mon Oct 15 18:09:43 +0000 2018,0.818,0.0,0.182,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Donald Daters, new app for Trump supporters, aims to 'Make America Date Again' https://t.co/mOI1DY4d8n",399
0.0,Mon Oct 15 18:00:08 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@DarrellIssa: “The president has to work with people that tell him the truth.” #OutnumberedOT https://t.co/LCQvakB3NB,400
-0.8625,Tue Oct 16 04:15:09 +0000 2018,0.61,0.39,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","California utilities, blamed for causing devastating wildfires, are taking steps that critics say are more about li… https://t.co/ejWBSYm2QE",401
-0.1808,Tue Oct 16 04:00:04 +0000 2018,0.747,0.12,0.132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

""I want you to be scared, because if you’re not worried about encroaching fascism in America, before lo… https://t.co/txci96CB1p",402
0.0,Tue Oct 16 03:45:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As most Parisians head to bed, a parallel universe springs to life in a food market the size of Monaco 5 miles away https://t.co/qxgLTkt0G6",403
-0.8316,Tue Oct 16 03:30:06 +0000 2018,0.658,0.342,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A Nigerian government minister said that Hauwa Liman, a 24-year-old midwife, was killed after failed attempts to se… https://t.co/bxIyWndzCA",404
-0.4404,Tue Oct 16 03:15:04 +0000 2018,0.854,0.146,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Dr. Piero Anversa's research suggested that damaged heart muscle could be regenerated with stem cells. Now official… https://t.co/Z0CGq7DcFP,405
0.0,Tue Oct 16 03:00:17 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An Idaho fish and game commissioner who sent a mass email that included pictures of himself with carcasses of anima… https://t.co/FfPQjsi0Sf,406
-0.4767,Tue Oct 16 02:45:07 +0000 2018,0.632,0.245,0.123,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A former Senate Intelligence Committee aide pleaded guilty to lying to the FBI during an investigation into leaks o… https://t.co/jjISszw2jf,407
0.0,Tue Oct 16 02:30:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Elizabeth Warren's genetic analysis was sound, scientists said. But membership in a Native American tribe is not so… https://t.co/26eEn59d6t",408
-0.3182,Tue Oct 16 02:20:04 +0000 2018,0.901,0.099,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The main takeaway from a critical election in Germany? Voters on both the left and the right are saying it is time… https://t.co/geGzbGh6Ad,409
0.0,Tue Oct 16 02:10:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @jazzedloon: There are more homeless STUDENTS in NYC than there are PEOPLE in Albany. https://t.co/xyypinigoe,410
-0.5106,Tue Oct 16 01:55:02 +0000 2018,0.845,0.155,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Activists in the Australian state of Queensland have tried and failed for decades to decriminalize abortion, an off… https://t.co/5IuRR3Ndll",411
-0.5423,Tue Oct 16 01:45:04 +0000 2018,0.816,0.184,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytimesarts: Twenty One Pilots unexpectedly broke big with the anxiety anthems of ""Blurryface."" Can they keep doing things their own wa…",412
0.4404,Tue Oct 16 01:37:42 +0000 2018,0.861,0.0,0.139,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@tmagazine Alessandro Michele — the creative director of Gucci and one of this year's Greats — has altered the way… https://t.co/EuNan55aAR,413
-0.7351,Tue Oct 16 01:35:02 +0000 2018,0.563,0.327,0.109,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Police say they are seeking 9 members of the Proud Boys and 3 additional protesters on riot and attempted assault c… https://t.co/xNHK7zGUlO,414
0.0,Tue Oct 16 01:25:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What should Canada expect when it legalizes marijuana this week? California has some lessons. (Don’t expect the bla… https://t.co/IWi2BLJWuK,415
0.4404,Tue Oct 16 01:15:04 +0000 2018,0.888,0.0,0.112,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @jmartNYT: A good illustration of what tangling w Trump leads to: Warren calls Trump’s bluff on his $1M DNA test dare.  

So he says he’…",416
0.7269,Tue Oct 16 01:05:07 +0000 2018,0.736,0.0,0.264,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Harvard's dean of admissions testified in federal court on Monday that in the interest of attracting a diverse stud… https://t.co/fcuMFwlnbt,417
0.0,Tue Oct 16 00:50:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The authorities have released surveillance video that shows the moment a city commissioner in Lakeland, Florida, fa… https://t.co/GugLNPPq50",418
-0.631,Tue Oct 16 00:35:09 +0000 2018,0.813,0.187,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Early voting began in Georgia but reports that thousands of new voter registrations were suspended have exploded in… https://t.co/f6nuaz0In7,419
-0.2263,Tue Oct 16 00:20:50 +0000 2018,0.899,0.101,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Stormy Daniels's defamation lawsuit against President Trump was dismissed by a federal judge. She was ordered to pa… https://t.co/UpzLBWSH6L,420
-0.8625,Tue Oct 16 04:15:09 +0000 2018,0.61,0.39,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","California utilities, blamed for causing devastating wildfires, are taking steps that critics say are more about li… https://t.co/ejWBSYm2QE",421
-0.1808,Tue Oct 16 04:00:04 +0000 2018,0.747,0.12,0.132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

""I want you to be scared, because if you’re not worried about encroaching fascism in America, before lo… https://t.co/txci96CB1p",422
0.0,Tue Oct 16 03:45:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As most Parisians head to bed, a parallel universe springs to life in a food market the size of Monaco 5 miles away https://t.co/qxgLTkt0G6",423
-0.8316,Tue Oct 16 03:30:06 +0000 2018,0.658,0.342,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A Nigerian government minister said that Hauwa Liman, a 24-year-old midwife, was killed after failed attempts to se… https://t.co/bxIyWndzCA",424
-0.4404,Tue Oct 16 03:15:04 +0000 2018,0.854,0.146,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Dr. Piero Anversa's research suggested that damaged heart muscle could be regenerated with stem cells. Now official… https://t.co/Z0CGq7DcFP,425
0.0,Tue Oct 16 03:00:17 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An Idaho fish and game commissioner who sent a mass email that included pictures of himself with carcasses of anima… https://t.co/FfPQjsi0Sf,426
-0.4767,Tue Oct 16 02:45:07 +0000 2018,0.632,0.245,0.123,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A former Senate Intelligence Committee aide pleaded guilty to lying to the FBI during an investigation into leaks o… https://t.co/jjISszw2jf,427
0.0,Tue Oct 16 02:30:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Elizabeth Warren's genetic analysis was sound, scientists said. But membership in a Native American tribe is not so… https://t.co/26eEn59d6t",428
-0.3182,Tue Oct 16 02:20:04 +0000 2018,0.901,0.099,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The main takeaway from a critical election in Germany? Voters on both the left and the right are saying it is time… https://t.co/geGzbGh6Ad,429
0.0,Tue Oct 16 02:10:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @jazzedloon: There are more homeless STUDENTS in NYC than there are PEOPLE in Albany. https://t.co/xyypinigoe,430
-0.5106,Tue Oct 16 01:55:02 +0000 2018,0.845,0.155,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Activists in the Australian state of Queensland have tried and failed for decades to decriminalize abortion, an off… https://t.co/5IuRR3Ndll",431
-0.5423,Tue Oct 16 01:45:04 +0000 2018,0.816,0.184,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytimesarts: Twenty One Pilots unexpectedly broke big with the anxiety anthems of ""Blurryface."" Can they keep doing things their own wa…",432
0.4404,Tue Oct 16 01:37:42 +0000 2018,0.861,0.0,0.139,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@tmagazine Alessandro Michele — the creative director of Gucci and one of this year's Greats — has altered the way… https://t.co/EuNan55aAR,433
-0.7351,Tue Oct 16 01:35:02 +0000 2018,0.563,0.327,0.109,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Police say they are seeking 9 members of the Proud Boys and 3 additional protesters on riot and attempted assault c… https://t.co/xNHK7zGUlO,434
0.0,Tue Oct 16 01:25:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What should Canada expect when it legalizes marijuana this week? California has some lessons. (Don’t expect the bla… https://t.co/IWi2BLJWuK,435
0.4404,Tue Oct 16 01:15:04 +0000 2018,0.888,0.0,0.112,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @jmartNYT: A good illustration of what tangling w Trump leads to: Warren calls Trump’s bluff on his $1M DNA test dare.  

So he says he’…",436
0.7269,Tue Oct 16 01:05:07 +0000 2018,0.736,0.0,0.264,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Harvard's dean of admissions testified in federal court on Monday that in the interest of attracting a diverse stud… https://t.co/fcuMFwlnbt,437
0.0,Tue Oct 16 00:50:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The authorities have released surveillance video that shows the moment a city commissioner in Lakeland, Florida, fa… https://t.co/GugLNPPq50",438
-0.631,Tue Oct 16 00:35:09 +0000 2018,0.813,0.187,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Early voting began in Georgia but reports that thousands of new voter registrations were suspended have exploded in… https://t.co/f6nuaz0In7,439
-0.2263,Tue Oct 16 00:20:50 +0000 2018,0.899,0.101,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Stormy Daniels's defamation lawsuit against President Trump was dismissed by a federal judge. She was ordered to pa… https://t.co/UpzLBWSH6L,440
0.4939,Tue Oct 16 00:10:01 +0000 2018,0.842,0.0,0.158,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Democrats say Medicare for All would actually save money because Medicare's administrative costs are below those of… https://t.co/xzbVNilfRm,441
0.0,Mon Oct 15 23:55:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion 

David Wolpe, a rabbi of Sinai Temple in Los Angeles, writes of  Chiune Sugihara, a man who helped Jewi… https://t.co/YuwFUppMxy",442
0.3182,Mon Oct 15 23:40:08 +0000 2018,0.887,0.0,0.113,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Dozens of studies by a prominent cardiologist who was formerly at Harvard Medical School were found to contain fabr… https://t.co/knbWfEtxPV,443
0.5574,Mon Oct 15 23:25:05 +0000 2018,0.847,0.0,0.153,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","He said he was a rich, investment banker ""sugar daddy."" He was actually a married student who used to work for City… https://t.co/mm4O2vwKhK",444
0.0,Mon Oct 15 23:10:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Evening Briefing: Here's what you need to know at the end of the day https://t.co/482TiPqMaF,445
0.4019,Mon Oct 15 22:55:01 +0000 2018,0.863,0.0,0.137,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Aaahh yes, that age-old, time-honored question you’ve been wondering: Will Meghan Markle and Prince Harry's royal b… https://t.co/LAjJZfYvlD",446
-0.34,Mon Oct 15 22:40:05 +0000 2018,0.888,0.112,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As he runs for attorney general of Minnesota, Keith Ellison has struggled to respond to allegations from an ex-girl… https://t.co/CFVxIfmU5S",447
-0.5574,Mon Oct 15 22:28:45 +0000 2018,0.833,0.167,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Breaking News: Paul Allen, the co-founder of Microsoft and owner of 2 professional sports teams, has died from comp… https://t.co/DQhFJ0ZZxG",448
0.0,Mon Oct 15 22:25:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","More than a dozen cold cases have been cracked using a genealogy website, GEDmatch. Its creators just wanted to hel… https://t.co/T9eQvQVJJy",449
0.0,Mon Oct 15 22:10:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Congressional candidates have until today to reveal how much money they’ve raised and spent through the end of Sept… https://t.co/NGx8ExoEY8,450
0.1779,Mon Oct 15 21:55:01 +0000 2018,0.628,0.169,0.203,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Will too much love from President Trump be a bad thing for a Long Island congressman? https://t.co/AsRfbHhn2b,451
-0.25,Mon Oct 15 21:43:02 +0000 2018,0.905,0.095,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","With much of the area struck by Hurricane Michael without power or running water, these Floridians are adjusting to… https://t.co/VFIhmMohxI",452
-0.128,Mon Oct 15 21:33:03 +0000 2018,0.744,0.149,0.107,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytimesmusic: Twenty One Pilots want to stay strange https://t.co/CddtX1FHzV https://t.co/Huarx4LZL0,453
0.3612,Mon Oct 15 21:23:06 +0000 2018,0.865,0.0,0.135,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sears' latest turnaround plan looks a lot like its previous turnaround plans: Close unprofitable stores, sell prope… https://t.co/24kUdWZR4O",454
0.0,Mon Oct 15 21:13:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","At least we'll always have ""pete davidson"" https://t.co/0cTUKxyVQ5",455
0.0,Mon Oct 15 21:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What we know — and what we don't — about Jamal Khashoggi's disappearance https://t.co/mJNqoJXb9V,456
0.2023,Mon Oct 15 20:53:06 +0000 2018,0.909,0.0,0.091,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Steven Mnuchin, the Treasury secretary, still plans to attend the ""Davos in the Desert"" conference in Saudi Arabia… https://t.co/eeTBFr8sJH",457
0.0,Mon Oct 15 20:43:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Harvard's admissions practices and use of affirmative action are on trial. Here's what's at stake. https://t.co/dIVWTyJvEE,458
0.0,Mon Oct 15 20:33:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Solange, the Grammy-winning singer.
Solange, an artist in the prime of her becoming.
Solange, the polymathic cultur… https://t.co/BAIRQrmrgM",459
0.0,Mon Oct 15 20:23:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The border between Ireland and Northern Ireland is now largely invisible. But it has become a point of contention i… https://t.co/zYNtJspJFf,460
0.2732,Mon Oct 15 20:13:02 +0000 2018,0.905,0.0,0.095,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @FrankBruni: How the least fashionable man on the planet ended up plumbing the career and meaning of a fashion god, https://t.co/9y9OXd5…",461
-0.5423,Mon Oct 15 20:03:08 +0000 2018,0.857,0.143,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As of Monday night, Visa, Mastercard and American Express will be violating the law in India every time an Indian s… https://t.co/Aotc1Et0d9",462
0.0,Mon Oct 15 19:51:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Countdown to the U.S. midterms: The last big batch of candidate fundraising reports comes in today. @alexburnsNYT i… https://t.co/x99KUjEKHV,463
-0.4019,Mon Oct 15 19:43:03 +0000 2018,0.881,0.119,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The federal deficit rose 17%, driven in large part by a sharp decline in corporate tax revenues after the Trump tax… https://t.co/8t3tIrd2zy",464
0.3182,Mon Oct 15 19:33:05 +0000 2018,0.881,0.0,0.119,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Please move, ma'am,"" the man says in the video. ""I can,"" she responds. ""Do you live here?"" https://t.co/D5SrYAXCVr",465
0.0,Mon Oct 15 19:23:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Infosys built itself into a global giant with armies of Indian workers. But can it adjust to President Trump's ""Hir… https://t.co/rae1OO4STX",466
0.0,Mon Oct 15 19:13:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Once upon a time, Sears was a central player in American life. (Things have changed.) https://t.co/o4bzZvWmeU",467
0.0,Mon Oct 15 19:03:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","When she started the #MeToo movement, she never imagined what it would become. Now Tarana Burke is working to ensur… https://t.co/6abDblp8i2",468
-0.0772,Mon Oct 15 18:53:02 +0000 2018,0.744,0.135,0.121,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @bxchen: My Google Pixel 3 review: Phone’s smarts shine through its A.I.-driven camera https://t.co/i7JO0dBYjv (though I worry about the…,469
0.4404,Mon Oct 15 18:33:05 +0000 2018,0.888,0.0,0.112,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytopinion: “If you use history and philosophy as a guide, it’s easy to see parallels between Trump’s words and those of the most revil…",470
0.0,Mon Oct 15 18:23:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Prince Harry and Meghan Markle, the Duke and Duchess of Sussex, are expecting a royal baby in the spring https://t.co/f50AOn6frZ",471
0.0,Mon Oct 15 18:13:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @PatriciaMazzei: Here’s the story behind the story on how we ended up writing about the Sand Palace of Mexico Beach, the last beachfront…",472
0.0,Mon Oct 15 18:03:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Mom's homemade bread. Weetabix. We asked 18-year-olds around the world to show us what they’re having for breakfast… https://t.co/9GGUR2puCF,473
0.0,Mon Oct 15 17:53:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After Hurricane Michael, food is spoiling quickly, so residents clamor for ice. Bottled water is a must. And gasoli… https://t.co/zZkmJFfFjS",474
0.4404,Mon Oct 15 17:43:04 +0000 2018,0.868,0.0,0.132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @tmagazine: In just three years, @Gucci’s creative director Alessandro Michele has shifted the fashion industry’s course, altering the w…",475
0.0,Mon Oct 15 17:33:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Women working in Britain's Parliament described ""frequent sexual innuendos, lewd comments or sexual gestures, or wo… https://t.co/15HxXBqVj9",476
-0.4767,Mon Oct 15 17:23:03 +0000 2018,0.89,0.11,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @TimHerrera: You do it, I do it, we all do it: Crying at work. Now let's talk about (and when you really shouldn't do it) https://t.co/e…",477
0.4215,Mon Oct 15 17:13:04 +0000 2018,0.865,0.0,0.135,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump said he'd give $1 million to charity if Elizabeth Warren proved her Native American heritage. When… https://t.co/kxMSGWxoWN,478
-0.6908,Mon Oct 15 17:03:02 +0000 2018,0.783,0.217,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Christian Democrat has been portrayed by his Republican opponent as an Islamic terrorist sympathizer. The same al… https://t.co/1lLr6dragL,479
0.3818,Mon Oct 15 16:53:04 +0000 2018,0.867,0.0,0.133,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Dear Canada: You’re in for a wild ride.""
— A journalist who has covered the legalization of marijuana in California https://t.co/gRKr7J8hWz",480
0.0,Mon Oct 15 16:43:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","South Dakota voters passed an ethics initiative in 2016.
State lawmakers repealed and replaced it. 
Now it's on the… https://t.co/WGKNkcUTNN",481
-0.6486,Mon Oct 15 16:33:07 +0000 2018,0.736,0.264,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","At least 10 people are dead after flooding in southwestern France 
 https://t.co/scRZJlvISU https://t.co/1qBLDZK8Dj",482
0.0,Mon Oct 15 16:23:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",There are more homeless children in New York City schools than there are people in Albany https://t.co/cR11aADXVz,483
0.4588,Mon Oct 15 16:13:06 +0000 2018,0.864,0.0,0.136,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","On the eve of her next album, Solange has hybridized her many talents — music, dance, activism, aesthetics — to ins… https://t.co/358D2hBVJQ",484
-0.7003,Mon Oct 15 16:06:14 +0000 2018,0.721,0.279,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @heathertal: This is the ""headquarters"" and 80-year-old co-creator of the Website that accidentally transformed criminal investigations,…",485
-0.25,Mon Oct 15 16:03:04 +0000 2018,0.818,0.182,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Climate change might lead to a beer shortage, scientists say https://t.co/FQWmSN5aL4",486
-0.4767,Mon Oct 15 15:48:40 +0000 2018,0.846,0.154,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Using fake names and sham accounts, Myanmar military personnel turned Facebook into a tool for ethnic cleansing, of… https://t.co/s7mLiPNM7j",487
0.3291,Mon Oct 15 15:44:04 +0000 2018,0.903,0.0,0.097,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @ElianPeltier: France won the World Cup with a multicultural team, but far from the glittering Stade de France where les Bleus will play…",488
-0.4215,Mon Oct 15 15:34:04 +0000 2018,0.872,0.128,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Two years ago, Twenty One Pilots unexpectedly broke out big. But can they keep doing things their own way? https://t.co/dKVCbFbr4Z",489
0.5096,Mon Oct 15 15:24:02 +0000 2018,0.852,0.0,0.148,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Before last year, he could not recall experiencing racism in Kenya firsthand. Then his new boss, a Chinese man, sta… https://t.co/SvxWjTwWf2",490
-0.7845,Mon Oct 15 15:14:02 +0000 2018,0.669,0.331,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Fact Check: President Trump now denies denying climate change. But he made several new assertions unsupported by sc… https://t.co/nj54jx4HfI,491
0.0,Mon Oct 15 15:04:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytimesworld: Medal-winning South Korean athletes are excused from the military draft because they “enhance national prestige.” Some ar…,492
0.0,Mon Oct 15 14:54:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What we know — and what we don't — about Jamal Khashoggi's disappearance https://t.co/OMhGfvzttR,493
-0.3612,Mon Oct 15 14:44:04 +0000 2018,0.884,0.116,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Simone Biles criticized a tweet from the new head of USA Gymnastics, Mary Bono, which showed Bono blacking out the… https://t.co/45xSrcYsGj",494
0.3818,Mon Oct 15 14:36:00 +0000 2018,0.894,0.0,0.106,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @BenWeiserNYT: A Bronx man from Lebanon wanted to come in from the cold and provide information to the F.B.I. He made stunning admission…,495
-0.4019,Mon Oct 15 14:16:06 +0000 2018,0.52,0.271,0.208,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A complex case involving an abandoned child and a serial killer inspired a new way of solving crimes through cousin… https://t.co/0nfOy27iQ7,496
-0.6486,Mon Oct 15 14:03:24 +0000 2018,0.765,0.235,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Breaking News: President Trump speculated that ""rogue killers"" might be behind a Saudi journalist's disappearance,… https://t.co/E2mdhU023k",497
0.2263,Mon Oct 15 14:00:16 +0000 2018,0.888,0.0,0.112,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""There's a streak in American journalism to allow glittering narratives about budding authoritarians to obscure les… https://t.co/mwgAelfI35",498
0.0,Mon Oct 15 13:50:32 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Elizabeth Warren released DNA results showing she has some Native American ancestry, hitting back at President Trum… https://t.co/JCdIy748kL",499
0.3182,Mon Oct 15 13:45:09 +0000 2018,0.881,0.0,0.119,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Please move, ma'am,"" the man says in the video. ""I can,"" she responds. ""Do you live here?"" https://t.co/zoqBkb5NBP",500
